dt,price_p05,price_p95,n_stores,precpt,avg_temperature,avg_humidity,avg_wind_level,holiday_flag,activity_flag,management_group_id,first_category_id,second_category_id,third_category_id,dow,day_of_month,week_of_year,month,product_id
2024-04-10,0.925216368714088,1.1512330947418354,1.827094191077952,-0.3484702286220038,-1.3230295534275052,0.5419093295783726,1.0726616896225547,0,1,6,24,28,60,2,10,15,4,289
2024-04-11,0.9554289692525476,1.1598791437293876,1.820748233395584,-0.237191972055407,-1.098874677098879,0.6119526050948725,0.8312383159270483,0,1,6,25,72,59,3,11,15,4,289
2024-04-12,0.9173473607595136,1.1242071833217449,1.8300701251448408,0.0922750721700763,-1.190693981015419,0.7544197947983046,0.7439135680030601,0,1,6,24,20,59,4,12,15,4,289
2024-04-13,0.906717906948379,1.1233919910331136,1.8248209941399507,-0.2322370199573508,-1.0480132165559732,0.865286512464483,1.1117916521096356,1,0,6,24,71,59,5,13,15,4,289
2024-04-14,0.92510464325238,1.13351273916973,1.8274209190904465,0.0048986355941839,-1.3320871608203797,0.6186275855513178,1.8000670089567692,1,1,6,24,34,59,6,14,15,4,289
2024-04-15,0.8976283287681639,1.0981037182107405,1.844647279668329,-0.2708663150757726,-1.119817013320965,0.591148596318338,0.7382820647893239,0,1,6,24,21,59,0,15,16,4,289
2024-04-16,1.028475975988711,1.183195016141684,1.8135851638278528,-0.0871312980039487,-1.0415643089405062,0.3652514926046418,0.8497872535470513,0,1,6,24,50,59,1,16,16,4,289
2024-04-17,0.994999321515212,1.1436800527667417,1.736304156743117,-0.5233938353871254,-0.9553514525950756,0.4236072445457393,0.668060226897215,0,0,6,24,30,60,2,17,16,4,289
2024-04-18,0.9993971989452772,1.1477678746017284,1.7307613900787535,-0.5321623437853767,-1.051284457496183,0.3882905634045213,1.5634974120654774,0,1,6,24,72,60,3,18,16,4,289
2024-04-19,0.9867340145285646,1.1346574569474106,1.8439660925944408,-0.6072340616638703,-0.910833458443297,0.5094513723026517,1.1357501016750051,0,0,6,24,55,59,4,19,16,4,289
2024-04-20,0.9965565985975168,1.1656246956659813,1.7935191655530625,-0.4076067768213801,-0.8713617339222265,0.5123725733754199,1.0954831859729273,1,0,0,24,72,59,5,20,16,4,289
2024-04-21,0.9377061499164708,1.1716526054176186,1.82455464573276,-0.3086267773013152,-0.6630121399259218,0.4463935532716232,0.1266292227782096,1,1,6,24,46,60,6,21,16,4,289
2024-04-22,0.8193383369119001,1.117349875178813,1.945334582219998,-0.3469324736548659,-1.11452385919026,0.6298814618437121,0.2527100036879743,0,1,6,24,72,59,0,22,17,4,289
2024-04-23,0.8589157673685682,1.1601712689503174,1.7721215064727636,-0.6744242806688087,-1.0377750055364787,0.5485176857211095,0.4812452891673364,0,1,6,24,55,60,1,23,17,4,289
2024-04-24,0.8288611463159159,1.1458732630336737,1.7959714080294342,-0.5023822245227764,-0.8429823284337162,0.4456434229148184,0.0309635227020894,0,1,6,25,40,60,2,24,17,4,289
2024-04-25,0.8350836041942248,1.1331225764529027,1.8451015042955417,-0.0219747530227369,-0.5556321887903503,0.3914602955735078,0.7253446532254086,0,1,6,24,2,59,3,25,17,4,289
2024-04-26,0.7634289740751911,1.097945908350793,1.8021857823871767,-0.105545699874537,-0.6350470304343568,0.3552351190356678,0.5510286621314718,0,1,6,24,39,60,4,26,17,4,289
2024-04-27,0.8097028423505207,1.1060387007791854,1.8403873702746605,-0.2492598413071377,-0.7692363655750847,0.3566378208571591,0.5534002903146271,1,1,6,24,9,60,5,27,17,4,289
2024-04-28,0.8837859477246937,1.168110441960662,1.836733826798819,-0.0298395760789162,-0.3042785765655847,0.5369454959863755,0.6710246561754853,1,1,0,24,10,59,6,28,17,4,289
2024-04-29,0.8920674406569189,1.173706938853611,1.7994834323797724,-0.2750775545828679,-0.6800638754393058,0.4987328984445149,0.4554407059047133,0,1,6,24,1,60,0,29,18,4,289
2024-04-30,0.9509300401315338,1.2047212739877935,1.7729867427367945,-0.2165317775881363,-0.7239017602213873,0.3314275608832661,0.8126071594978613,0,1,6,24,37,60,1,30,18,4,289
2024-05-01,0.8629273874368336,1.122304487358286,1.8212942248491693,-0.414844735904041,-0.6652247371398418,0.2969967956535035,-0.0603906946183669,1,1,6,24,72,60,2,1,18,5,289
2024-05-02,0.9020494306975176,1.1644172040095606,1.7891362008272749,-0.6416724347846351,-0.4726226285465026,0.173212632943495,0.9286919482270516,1,0,6,24,27,60,3,2,18,5,289
2024-05-03,0.8255279208855093,1.0971389092290482,1.7984923613001722,-0.4028133365402496,-0.4411329305621525,0.2965861406615033,0.2055491499394882,1,1,6,24,10,60,4,3,18,5,289
2024-05-04,0.8467442714178508,1.1086326376549052,1.841185698469624,-0.2521764890749872,-0.2672260459261726,0.0093867499384431,0.4641841704249142,1,0,6,24,48,59,5,4,18,5,289
2024-05-05,0.8134163896487409,1.1000817560366396,1.821248603362976,-0.3991689414433506,-0.3869282676336248,0.2967011242394391,0.3593806295456262,1,1,6,24,39,59,6,5,18,5,289
2024-05-06,0.8162559062835835,1.119108561004802,1.8061988135327784,-0.4868248542762752,-0.3316046053292946,0.1711428303331612,0.5013932238162888,0,1,6,24,72,60,0,6,19,5,289
2024-05-07,0.849572012322664,1.1526916160107223,1.830410782756303,-0.7653529175788033,-0.4959609036380374,-0.0808019461501947,0.2925663844398528,0,1,6,24,61,59,1,7,19,5,289
2024-05-08,0.8766863631132249,1.1930253811789602,1.7799582703611303,-0.6637637055563325,-0.3497695978813883,-0.2347449079450063,0.5835655165524641,0,1,6,24,72,59,2,8,19,5,289
2024-05-09,0.8547962172560588,1.1413842416973057,1.7883606041017692,-0.7886140644939477,-0.2237981226228454,-0.180081937696874,0.4972950966124275,0,1,6,24,30,59,3,9,19,5,289
2024-05-10,0.8244910834416858,1.0894887837143865,1.865853764220119,-0.5624667877633498,-0.5120526554127127,-0.2496398016338916,0.5410848188473705,0,1,6,24,16,60,4,10,19,5,289
2024-05-11,0.8929846517122102,1.1719209193519524,1.7964431998135102,-0.4739458694644629,-0.163856267577167,-0.0476308626757289,0.9970384760375292,1,1,6,24,72,59,5,11,19,5,289
2024-05-12,0.8573282051141718,1.149284604083496,1.853821110334661,-0.7455388995466337,-0.0743082438801071,-0.2378792433245872,-0.034572158246154,1,1,6,24,63,60,6,12,19,5,289
2024-05-13,0.8832877800093045,1.101840648212313,1.783045175733338,-0.737688407934031,-0.0959601065393487,-0.1867371436613241,0.9935631698195424,0,1,1,24,72,60,0,13,20,5,289
2024-05-14,0.3518179787011688,0.4748072645889853,1.804521221014716,-0.5999719127716715,-0.1270847217119278,-0.1496204042390237,1.566747614781443,0,1,6,24,73,59,1,14,20,5,289
2024-05-15,0.8218833770239362,1.1316818045653498,1.858865587707132,-0.6769066943945143,-0.0165906472345301,-0.3134484968083521,1.0242184417756488,0,0,6,24,50,59,2,15,20,5,289
2024-05-16,0.8323221945129162,1.1633963865137382,1.8020362491808184,-0.4818477092465992,0.1416922328612851,-0.1360654073417638,0.8782026516558886,0,1,6,24,22,59,3,16,20,5,289
2024-05-17,0.7963572724082224,1.119316285440278,1.7675124080010014,-0.6909690781571749,0.221015315536284,0.041561755508405,0.976039567705131,0,1,6,25,42,59,4,17,20,5,289
2024-05-18,0.7922561259767593,1.129250188227539,1.764447247134686,-0.7451889087665349,0.2295942586499582,0.1699423615496825,0.8380377935273133,1,1,6,24,20,60,5,18,20,5,289
2024-05-19,0.8280577932667544,1.1470018168820009,1.840712347724913,-0.5658549960975241,0.3925767205175364,0.2480183159554695,0.5825875194584592,1,0,6,24,19,59,6,19,20,5,289
2024-05-20,0.7721827053053921,1.088380166867349,1.789712064583043,-0.4489927754492179,0.145222405900602,0.1622132283970223,0.6118911544309009,0,1,6,24,72,59,0,20,21,5,289
2024-05-21,0.82707840095471,1.1273178280054488,1.7798651442626965,-0.5255877978591866,0.2869240356329094,0.1081637749749482,1.0207901247721216,0,1,6,24,21,60,1,21,21,5,289
2024-05-22,0.8430941865618303,1.1597032351194958,1.7952893191489752,-0.5524048119951172,0.0977838831047209,-0.1736977840000193,0.3017543702153401,0,1,6,24,32,59,2,22,21,5,289
2024-05-23,0.8413468702238581,1.1354586625826113,1.8082161291862189,-0.3328736722313584,0.3314164496134897,-0.1829909034366911,1.0234108570294,0,0,6,24,12,60,3,23,21,5,289
2024-05-24,0.8108744436118303,1.1356941209637792,1.848977785453399,-0.8273028544439441,0.1636774470773829,-0.1479289204745847,0.8924438531237131,0,1,6,24,2,59,4,24,21,5,289
2024-05-25,0.800036088803745,1.1273369437224383,1.872473966110521,-0.6812251147456678,0.308402209637225,-0.1817265493571609,1.0600234008497709,1,1,6,25,70,59,5,25,21,5,289
2024-05-26,0.8083364353021751,1.1189281117361722,1.8420810204634404,-0.6664769232741706,0.1079917078971819,-0.170772820812277,0.7989001130045759,1,1,6,24,2,59,6,26,21,5,289
2024-03-28,0.5417318832620563,0.5651751955971254,-0.0673234455598613,-0.5767468482446811,-1.979258121361256,0.1611127453500746,-0.755793410180034,0,1,6,24,8,42,3,28,13,3,291
2024-03-29,0.5357996944512333,0.5566994358688802,-0.0735723125840484,-0.2229977514630966,-2.0680678148729936,0.3720991713921246,-0.6494163965056456,0,1,6,24,24,43,4,29,13,3,291
2024-03-30,0.5827164825650274,0.6021834098907629,-0.1235284143302401,-0.4953672904858456,-1.8035940375669133,0.3586656435988233,0.0921310224771616,1,1,6,24,68,42,5,30,13,3,291
2024-03-31,0.55064819931974,0.572004587045808,-0.0436987165626964,-0.6075129983975631,-1.7349230575397394,0.4460034638708794,-0.1722863349827293,1,1,6,24,40,42,6,31,13,3,291
2024-04-01,0.58898177705136,0.5894033556390584,-0.0705965334162777,-0.2399495341585613,-1.9807165801336093,0.5056110983567147,-1.7786166026632328,0,1,6,24,41,42,0,1,14,4,291
2024-04-02,0.5454035791831825,0.545803116812318,-0.1502863159563177,-0.2677743686857297,-1.800291636816204,0.3394720488326178,0.6462163778167509,0,1,6,24,41,42,1,2,14,4,291
2024-04-03,0.553527986501449,0.5539964631969935,-0.0429955350989103,-0.5811749508585581,-1.6279015118390356,0.3212913298866693,-1.1008251205146402,0,1,6,24,14,43,2,3,14,4,291
2024-04-04,0.592469138820544,0.5929260064901872,-0.1021039852637349,-0.750024929380561,-1.7352330163287455,0.1696693969249071,-0.9611755752878048,1,1,6,25,41,43,3,4,14,4,291
2024-04-05,0.5297622740872083,0.5301922808766857,-0.0753980556458166,-0.6263593761350814,-1.6325807869120332,0.1240924343523271,-0.956676918977716,1,1,6,24,41,42,4,5,14,4,291
2024-04-06,0.5593974440149277,0.5598876032613859,-0.0753163601086309,-0.3929894614492872,-1.5330465693526991,0.5168971593502933,-0.6637246957164502,1,1,6,24,41,42,5,6,14,4,291
2024-04-07,0.5317499845228734,0.5322453764629606,-0.0988209537102821,-0.6218566892364947,-1.5957972742224096,0.579040948589996,-1.894629580354684,0,1,6,24,24,42,6,7,14,4,291
2024-04-08,0.5832902421639854,0.5837613205609167,-0.1044440030155995,-0.6801970172735402,-1.541633874887949,0.382265304463151,-1.9117833832335736,0,1,6,24,41,42,0,8,15,4,291
2024-04-09,0.5339059880872639,0.5343451539182065,-0.0939133384871344,-0.0293374345418296,-1.48894488561217,0.4318563066749025,-0.2597311110733465,0,1,6,24,41,43,1,9,15,4,291
2024-04-10,0.5600984181601735,0.5621124755637649,-0.0939663526827558,-0.5021812259208563,-1.4007793749809812,0.4031283602883628,0.8373220093262336,0,1,6,24,61,42,2,10,15,4,291
2024-04-11,0.5635743812168773,0.5640432094779014,-0.097817709572324,-0.2857275586813368,-1.2987106927518142,0.5023383469777749,0.6930989095547428,0,1,6,24,41,43,3,11,15,4,291
2024-04-12,0.5189224784131237,0.522404722131959,-0.1436021637504572,0.1356861896222002,-1.3696305839220475,0.6724599967446478,-0.3813988901885864,0,1,6,24,36,43,4,12,15,4,291
2024-04-13,0.5882257940095359,0.5886585366694095,-0.08057061466159,-0.5339738103356346,-1.147997901673692,0.6964381950215617,-0.1053033606461537,1,1,6,24,41,43,5,13,15,4,291
2024-04-14,0.5434710450631377,0.5439473457208053,-0.0482171234793021,-0.1077981277628315,-1.4092768396645352,0.473810716923914,0.1555985521792266,1,1,6,24,63,42,6,14,15,4,291
2024-04-15,0.5738610913142035,0.5743307644563447,-0.121466265085006,-0.3410663897957923,-1.3142946329786949,0.3284634646138537,-0.1053500814681774,0,1,6,24,41,43,0,15,16,4,291
2024-04-16,0.5349625554221888,0.5354148048355416,-0.0694044164190825,-0.3325218249294079,-1.1758058449704407,0.2485778602749848,-0.3859203254885003,0,1,6,24,41,42,1,16,16,4,291
2024-04-17,0.5227092844733515,0.5231945636164556,-0.1435134030397988,-0.7590770162508564,-1.1514468165313314,0.2587903821429949,-0.0882356147150002,0,1,6,24,41,43,2,17,16,4,291
2024-04-18,0.5497179376523157,0.5502317470005785,-0.1022212661135826,-0.7172168723811724,-1.097504973310405,0.2862080094565216,0.1935806586899975,0,1,6,24,4,43,3,18,16,4,291
2024-04-19,0.5492958290472686,0.5497526982553381,-0.1250399099211467,-0.6630622396292656,-1.0159417527283483,0.311029178568691,0.005379768571881,0,1,6,24,41,42,4,19,16,4,291
2024-04-20,0.5961662847434609,0.5966414529880383,-0.1693809458282924,-0.5947053593243584,-0.9849620881027756,0.377207796969812,0.1453908426978448,1,1,6,24,29,42,5,20,16,4,291
2024-04-21,0.5291502860658738,0.5296066489869448,-0.0592479299353219,-0.630764839597769,-0.7657276314903532,0.2096651655517766,-1.2313629528734689,1,1,6,24,41,42,6,21,16,4,291
2024-04-22,0.5211655279792062,0.521603153009452,-0.0685020188112545,-0.5063194986415127,-1.299449587853752,0.4628758879093078,-1.266073887207381,0,1,6,24,41,42,0,22,17,4,291
2024-04-23,0.319846242868747,0.320137218646113,-0.1194747295051501,-0.6665323607177388,-1.1639052891690738,0.3834805658138112,-0.2808240377868941,0,1,6,24,41,42,1,23,17,4,291
2024-04-24,0.3296718889297584,0.3299603438102189,-0.1603902240542363,-0.7833932478403169,-0.9258869982521836,0.2612037580927632,-1.105536674316972,0,1,6,24,42,43,2,24,17,4,291
2024-04-25,0.5554581570968887,0.5559170516230839,-0.1175147018630633,-0.0658938523891502,-0.75360890611931,0.2662946727119802,-0.914366488479199,0,1,6,24,16,43,3,25,17,4,291
2024-04-26,0.5340309756384871,0.5344807793034974,-0.0822577031137123,-0.4177095939130349,-0.8084461189692898,0.1435827977064126,-1.119952608137987,0,1,6,24,36,43,4,26,17,4,291
2024-04-27,0.5404649875919287,0.5408645560963132,-0.0056081424334022,-0.6835869672913691,-0.7970873799865477,0.3297846342596749,-0.7189332949103951,1,1,6,24,29,43,5,27,17,4,291
2024-04-28,0.55511329958071,0.5555942045628317,-0.0591386977305336,-0.2802795495358838,-0.4444979947707173,0.3665372308372446,-0.1189154105688005,1,1,6,24,70,43,6,28,17,4,291
2024-04-29,0.5642180812429077,0.5647022597183339,-0.0102331322347567,-0.4581739477051816,-0.7139184341747211,0.3660432773415125,-0.8528549754089961,0,1,6,24,41,43,0,29,18,4,291
2024-04-30,0.5364233560391883,0.5368661808228091,-0.0520554218017955,-0.2930252324032078,-0.790710266561918,0.1943934802825273,0.4298761307563324,0,1,6,24,35,42,1,30,18,4,291
2024-05-01,0.5481939139114389,0.548677373663299,-0.1115753956202453,-0.4300575902484577,-0.7118433794047531,0.1614288321409125,-1.54674372363411,1,1,6,24,31,43,2,1,18,5,291
2024-05-02,0.5026155338831924,0.5030511595681506,-0.098129807679151,-0.7343353132387016,-0.5287242246894039,0.0471559049590294,-0.2123487726330729,1,1,6,24,62,42,3,2,18,5,291
2024-05-03,0.5303756047452093,0.530856942527318,-0.1190588253243932,-0.4640574382340509,-0.4746901859241343,0.1115754193511288,-1.2692259787352105,1,0,6,24,41,43,4,3,18,5,291
2024-05-04,0.553083113938171,0.5535588772047754,-0.0590590522152115,-0.3091746830404944,-0.3260181539654951,-0.0374486899061739,-0.8102373897594316,1,0,6,24,7,43,5,4,18,5,291
2024-05-05,0.545810823139476,0.5462764339053896,-0.090549485411492,-0.3498647347970149,-0.6278277134396141,0.1576190667952795,-0.7765192598807238,1,1,6,24,17,42,6,5,18,5,291
2024-05-06,0.5429948062745027,0.543446150544356,-0.0438582321432659,-0.492617994020757,-0.4621803778482957,-0.0970914605295784,-1.4384028367420532,0,1,6,24,57,43,0,6,19,5,291
2024-05-07,0.5730324966663692,0.5735484911882575,-0.1427208701854375,-0.959492861326962,-0.4091165392561586,-0.135659073996237,-1.671256627452398,0,1,6,24,41,43,1,7,19,5,291
2024-05-08,0.5413025509062865,0.5417389667758654,-0.1040411910435095,-0.8190236407706586,-0.3504610366660077,-0.4296642758191323,0.6333815991045619,0,0,6,24,41,42,2,8,19,5,291
2024-05-09,0.5283587894825876,0.5288186674829216,-0.082545857620138,-0.9322656558691164,-0.3688734616419518,-0.2949277761731169,-0.6039670994937522,0,1,6,24,20,42,3,9,19,5,291
2024-05-10,0.549450661188872,0.5499138429273297,-0.0642193911892838,-0.555519755641226,-0.5462941593588244,-0.4334766815557625,-0.1043232568510462,0,1,6,24,28,42,4,10,19,5,291
2024-05-11,0.5494095950191676,0.5498610436991577,-0.1014154852693454,-0.4942842377295256,-0.3460271708576083,0.0187312245950156,-1.159861493500996,1,1,6,24,21,42,5,11,19,5,291
2024-05-12,0.5275335080119555,0.5280372692994858,-0.093102281521048,-0.8019951825803763,-0.1874623054245244,-0.4332217668659996,-2.1699753097592973,1,0,6,24,41,43,6,12,19,5,291
2024-05-13,0.5626829446963401,0.5631111047676219,-0.100413681194373,-0.7374016836768402,-0.0902336459548353,-0.4127258531946239,0.7366952519188759,0,1,6,24,41,42,0,13,20,5,291
2024-05-14,0.5746606114646732,0.5751173161914335,-0.107034693953666,-0.479937979777006,-0.0890347980358267,-0.1760864699176305,1.067884076025707,0,1,6,24,27,42,1,14,20,5,291
2024-05-15,0.5364189535485576,0.5368657885376057,-0.1141385179899003,-0.6516138825884302,-0.1564475435087743,-0.5104247576442709,0.3710764091773499,0,1,6,24,41,43,2,15,20,5,291
2024-05-16,0.5318763381641659,0.5323257569016796,-0.0871312605715739,-0.5679308720448584,0.1348635787465571,-0.1760962105288959,-0.3097664638082847,0,1,6,24,3,42,3,16,20,5,291
2024-05-17,0.544621167437864,0.545109289925501,-0.0648657771017937,-0.8325208499173182,0.1078672347073228,-0.0171891695127907,-0.3447150195667032,0,1,6,24,18,43,4,17,20,5,291
2024-05-18,0.566810250638579,0.5672611245597976,-0.0937009338809204,-0.593399576685565,0.1044415307637287,0.0582600982097789,-0.7772119401570202,1,1,6,24,41,43,5,18,20,5,291
2024-05-19,0.5368205775172371,0.5373016999509835,-0.0729362624958628,-0.4281917574237697,0.3038385906050135,0.1673506409759977,-1.1164099021076337,1,1,6,24,29,42,6,19,20,5,291
2024-05-20,0.5341535466188918,0.5346225592547948,-0.1026524329920845,-0.7284647802824792,-0.0678970944996099,0.022722243485829,-0.938409895528626,0,1,6,24,54,43,0,20,21,5,291
2024-05-21,0.4386931902882989,0.4391376804282734,-0.0700010313857713,-0.5623388691392849,0.2246189030384545,-0.0862605833633994,-0.8931853211243502,0,1,6,24,69,42,1,21,21,5,291
2024-05-22,0.4497872681037466,0.4502312225914134,-0.0606883520472092,-0.6239896300530047,0.074227187347529,-0.240048989767561,-1.3210775131163883,0,1,6,24,38,42,2,22,21,5,291
2024-05-23,0.5772652255075301,1.133983909199365,-0.073500009671899,-0.6160475071344682,0.2771353082314614,-0.3410428369384531,-0.2053296061795875,0,1,6,24,41,43,3,23,21,5,291
2024-05-24,0.5444171036806839,0.5448566391620379,-0.1175271434447236,-0.9711681426231952,0.1620384549043562,-0.3577086181440483,-0.1321651510312903,0,1,6,24,41,43,4,24,21,5,291
2024-05-25,0.5673212795488778,0.5677918780658271,-0.0853465080137783,-0.8237136132762363,0.293306559839546,-0.4129824235364406,0.6734387006200631,1,1,6,24,41,42,5,25,21,5,291
2024-05-26,0.5854616329113105,0.5859037311061512,-0.1073674543968513,-0.7774340197709246,0.1132354488293242,-0.3143657441636559,0.8969663575544385,1,1,6,24,41,42,6,26,21,5,291
2024-03-28,1.1064646754561092,1.1752289504309466,1.5041901054383642,-0.4595561910121845,-1.7865618206982985,0.2517883254354434,0.0391990792722214,0,1,3,15,49,41,3,28,13,3,292
2024-03-29,1.0805831474336507,1.1779931376114228,1.5115796144131275,-0.1245787219298389,-2.069538844957701,0.5251688466322407,-0.3328237597155468,0,0,3,15,24,41,4,29,13,3,292
2024-03-30,1.057296041387372,1.1567712820165286,1.5536712508231276,-0.5510056891615845,-1.8112990678830447,0.3849003426701244,0.3368164581438756,1,0,3,15,51,42,5,30,13,3,292
2024-03-31,1.088520458172487,1.1559580897096595,1.5057709393339922,-0.5422686322240344,-1.7302325342851907,0.4892040883668911,0.0560591507754351,1,0,3,15,55,41,6,31,13,3,292
2024-04-01,1.1171529220496816,1.1921364248987538,1.4858238626698224,-0.1410133196032006,-1.92610854648962,0.5029332858650398,-0.9043914420027054,0,0,3,15,38,41,0,1,14,4,292
2024-04-02,1.0719135373716675,1.1494711938244926,1.5602029469507557,-0.1710752458577483,-1.7758582650857893,0.3828689926359129,1.358792276939582,0,0,3,15,65,42,1,2,14,4,292
2024-04-03,1.038690688899186,1.1385711717352742,1.4773257827673352,-0.521208548163659,-1.5804403685903408,0.3371662096709944,-0.5984667749577556,0,0,3,15,38,42,2,3,14,4,292
2024-04-04,0.9512857312887228,1.0445445448834134,1.5332174212226255,-0.7076192493213712,-1.748144839703837,0.2683284769450956,0.130927159972763,1,1,3,15,27,42,3,4,14,4,292
2024-04-05,0.9442691714639772,1.0388148415437524,1.5270042369498742,-0.6165470704448217,-1.715423175502374,0.1191272618866374,-0.6884950947986781,1,1,3,15,38,42,4,5,14,4,292
2024-04-06,1.008020270803815,1.0995686088224574,1.4950290166299174,-0.3524928958437595,-1.493789237689671,0.5246835613661472,-0.1983017976413029,1,0,3,15,63,42,5,6,14,4,292
2024-04-07,1.0146225317320074,1.1116976417685724,1.5242778081938102,-0.5454500060367364,-1.5425729888875264,0.6725720508890773,-1.5292253028772986,0,1,3,15,14,42,6,7,14,4,292
2024-04-08,0.9736912473960192,1.0733652810914474,1.5478391186096474,-0.6385314909898174,-1.5432176841805827,0.4574982860013729,-1.221281292441731,0,0,2,15,38,41,0,8,15,4,292
2024-04-09,0.9631024968911158,1.0561148606422135,1.5002353708044198,-0.0450471216202239,-1.4580826217191851,0.4750674693504347,0.2312735574617695,0,1,3,15,26,41,1,9,15,4,292
2024-04-10,1.0277672720453317,1.1247400396908738,1.5641458395920758,-0.4920954565870155,-1.337889772234705,0.4700185822107772,0.7832532361198413,0,1,3,15,21,42,2,10,15,4,292
2024-04-11,0.9753506607430614,1.0700938024950162,1.5140567926440502,-0.2816654224607224,-1.2552229252355125,0.4994080378171114,0.6741717820347822,0,1,3,15,9,42,3,11,15,4,292
2024-04-12,0.6561358580354659,0.724645317794423,1.4730174766740216,0.161338877801718,-1.283395539319824,0.708215919013358,0.0108527340168547,0,1,3,15,50,42,4,12,15,4,292
2024-04-13,0.6626673718599002,0.7280890658979994,1.5048717457477483,-0.4816531999035953,-1.1636378456155487,0.7893859224914735,0.1845024237394743,1,1,3,15,14,41,5,13,15,4,292
2024-04-14,0.6892442558615891,0.7478317784471976,1.453505909660009,-0.1397448785724216,-1.395285715198534,0.5655155724412316,0.9932522508049832,1,1,3,15,38,41,6,14,15,4,292
2024-04-15,0.674309032313621,0.7368253451489374,1.5153086382298613,-0.2978480157350734,-1.308372462196203,0.4346575548229208,0.1381617874078051,0,1,3,15,10,42,0,15,16,4,292
2024-04-16,0.7029870910829032,0.7687198555114414,1.565596500242722,-0.3390365822550816,-1.1820211792483073,0.269432443705022,-0.0928696303662283,0,1,3,15,28,41,1,16,16,4,292
2024-04-17,0.6878494319825996,0.7570923052504563,1.4541964419875892,-0.7228884654028898,-1.0876418104331032,0.2399592052897092,0.2164075535318059,0,1,3,15,38,41,2,17,16,4,292
2024-04-18,0.6749076781119996,0.742089279260836,1.5249948271234437,-0.7700893287503102,-1.1525427953862588,0.3391922204929858,0.6868272793215962,0,1,3,15,38,42,3,18,16,4,292
2024-04-19,1.027241537804494,1.104473222828255,1.519820193803368,-0.72660661101569,-0.9272308855793427,0.3559142974689941,0.5455229326428512,0,0,3,15,30,42,4,19,16,4,292
2024-04-20,1.063209389157589,1.1297585721260337,1.588221031760629,-0.5839529834671966,-1.0009038573758704,0.3397224535402814,0.5348408287421117,1,0,3,15,61,41,5,20,16,4,292
2024-04-21,1.14117993781324,1.2125448779380932,1.4709811141160514,-0.5891898181840587,-0.7549163377439488,0.2959755845462857,-0.773740010334556,1,0,3,15,31,41,6,21,16,4,292
2024-04-22,1.1303036994141198,1.2043925372440334,1.5155982597261042,-0.5131459878904167,-1.3055451803386326,0.5193678004588093,-0.8708621946983536,0,0,4,15,38,41,0,22,17,4,292
2024-04-23,1.0839320779265782,1.1819026681350373,1.5236294222098334,-0.6509950691853688,-1.1568692055745038,0.4353091383140739,-0.0304186752697646,0,1,3,15,54,42,1,23,17,4,292
2024-04-24,1.0846999456834587,1.184518990833459,1.5082599952908893,-0.7086884635824365,-0.8886004107026929,0.353598954332259,-0.9379195258717828,0,0,3,15,69,41,2,24,17,4,292
2024-04-25,1.094492031924812,1.1706948868478986,1.5160335907804454,-0.0389526793902254,-0.7345569715211312,0.2956304110045238,-0.0621468330338344,0,0,3,15,12,42,3,25,17,4,292
2024-04-26,0.6746638611242449,0.7346632072533966,1.5326476774834787,-0.3669052650529913,-0.7638678745939989,0.1613848572239483,-0.5782133740669672,0,1,3,16,38,41,4,26,17,4,292
2024-04-27,0.6532441182013773,0.715811214822683,1.5026715966479858,-0.5016179672323652,-0.7342682583462631,0.3948472222598945,-0.3884718134626131,1,1,3,15,38,42,5,27,17,4,292
2024-04-28,0.6882879399406977,0.7509964077132719,1.5410153400706086,-0.1813155763900547,-0.4095896123732678,0.4443422303053892,0.0869951562018066,1,1,3,15,46,42,6,28,17,4,292
2024-04-29,0.6828300258515516,0.7461772498259105,1.540366373194444,-0.3552056926563989,-0.7293034407987166,0.4051113617156973,-0.2050185613662069,0,0,3,15,68,42,0,29,18,4,292
2024-04-30,0.6512157570729014,0.7118625722829945,1.489894770259095,-0.2427036634013619,-0.7627474008030872,0.1880676332171192,0.8519643257330352,0,1,3,15,4,41,1,30,18,4,292
2024-05-01,1.0217195941018753,1.1184104157552677,1.4729514377452015,-0.4202014858487762,-0.7688895167901554,0.1910898533769398,-1.089828411528441,1,0,3,15,38,41,2,1,18,5,292
2024-05-02,1.0699444408437433,1.1709110790558404,1.526095346398734,-0.6786541457030774,-0.5173409660562883,0.1001358243381683,0.2510817197992783,1,1,3,15,31,42,3,2,18,5,292
2024-05-03,1.0377916475093445,1.137720892575959,1.5205917400214266,-0.4312004101803696,-0.5260103510156564,0.2307394007934208,-0.5828177448341736,1,1,3,16,38,42,4,3,18,5,292
2024-05-04,1.111302227432991,1.214551742172651,1.487583593305274,-0.2693072936052929,-0.30668493508899,0.0097796944424999,-0.3135450077495215,1,1,3,15,38,42,5,4,18,5,292
2024-05-05,1.0875039859410605,1.164240731083363,1.467010128655695,-0.3110065936496288,-0.6187070381410898,0.2144768387634798,-0.5398151679451708,1,0,3,15,37,42,6,5,18,5,292
2024-05-06,1.0212173690018678,1.1282101059645644,1.521644191878994,-0.5322349150841426,-0.455577078990991,-0.0128083253630787,-0.4084853500537455,0,0,3,15,67,41,0,6,19,5,292
2024-05-07,1.0453051912851838,1.1421050943935855,1.6028485142139324,-0.9077496022945608,-0.4827199760864616,-0.1590454950979408,-0.977535271759626,0,0,3,15,36,41,1,7,19,5,292
